dataset,val_uid,train_uid,similarity,train_correct_judge,train_correct_extracted,baseline_correct,reflection_correct_simple,reflection_injected_simple,reflection_correct_complex,reflection_injected_complex
arc,arc-validation-000056,arc-train-000834,0.5235610008239746,False,False,True,True,True,True,True
arc,arc-validation-000057,arc-train-000867,0.8310083746910095,True,True,True,True,True,True,True
arc,arc-validation-000058,arc-train-000812,0.4507830739021301,True,True,True,True,True,True,True
arc,arc-validation-000059,arc-train-000090,0.4708155691623688,True,True,True,True,True,True,True
arc,arc-validation-000060,arc-train-000776,0.48170846700668335,True,True,False,False,True,True,True
arc,arc-validation-000061,arc-train-000289,0.5201788544654846,True,True,True,True,True,True,True
arc,arc-validation-000062,arc-train-000584,0.58671635389328,True,True,True,True,True,True,True
arc,arc-validation-000063,arc-train-000822,0.6616811752319336,False,True,True,False,True,False,True
arc,arc-validation-000064,arc-train-000070,0.7648084163665771,False,False,True,True,True,True,True
arc,arc-validation-000065,arc-train-000873,0.8085655570030212,True,True,True,True,True,False,True
arc,arc-validation-000066,arc-train-000262,0.6117004752159119,True,True,True,True,True,True,True
arc,arc-validation-000067,arc-train-000044,0.6222167611122131,False,False,False,False,True,False,True
arc,arc-validation-000068,arc-train-000596,0.4609030485153198,True,True,False,True,True,False,True
arc,arc-validation-000069,arc-train-001043,0.46739256381988525,True,True,True,True,True,True,True
arc,arc-validation-000070,arc-train-000208,0.37023356556892395,True,True,True,True,True,True,True
arc,arc-validation-000071,arc-train-000623,0.4705331027507782,True,True,True,True,True,True,True
arc,arc-validation-000072,arc-train-000665,0.3861578404903412,True,True,True,True,True,True,True
arc,arc-validation-000073,arc-train-000134,0.6098421216011047,True,True,True,True,True,True,True
arc,arc-validation-000074,arc-train-000500,0.516836941242218,True,True,False,True,True,True,True
arc,arc-validation-000075,arc-train-000285,0.7824277281761169,False,,True,True,True,True,True
arc,arc-validation-000076,arc-train-001104,0.5413159728050232,True,True,True,False,True,False,True
arc,arc-validation-000077,arc-train-000502,0.6942974925041199,True,True,False,False,True,True,True
arc,arc-validation-000078,arc-train-000418,0.6661404967308044,False,,True,True,True,True,True
arc,arc-validation-000079,arc-train-000630,0.3989867866039276,True,True,True,True,True,True,True
arc,arc-validation-000080,arc-train-000976,0.6177161931991577,False,False,True,True,True,True,True
arc,arc-validation-000081,arc-train-001067,0.8093336820602417,True,True,True,True,True,True,True
arc,arc-validation-000082,arc-train-000132,0.5355332493782043,True,True,True,True,True,True,True
arc,arc-validation-000083,arc-train-000215,0.5438677668571472,True,True,True,True,True,True,True
arc,arc-validation-000085,arc-train-000691,0.6774657964706421,True,True,True,True,True,True,True
arc,arc-validation-000086,arc-train-000279,0.629625678062439,True,True,True,True,True,True,True
arc,arc-validation-000087,arc-train-000869,0.6840077042579651,True,True,True,True,True,True,True
arc,arc-validation-000088,arc-train-000441,0.5105227828025818,True,True,True,True,True,True,True
arc,arc-validation-000089,arc-train-000822,0.4148375689983368,False,True,True,True,True,True,True
arc,arc-validation-000090,arc-train-000447,0.48874133825302124,True,True,False,False,True,False,True
arc,arc-validation-000091,arc-train-000515,0.7449393272399902,False,False,True,False,True,True,True
arc,arc-validation-000092,arc-train-001117,0.9968587756156921,True,True,True,True,True,True,True
arc,arc-validation-000093,arc-train-000572,0.6303071975708008,True,True,True,False,True,True,True
arc,arc-validation-000094,arc-train-000098,0.6208155155181885,True,True,True,True,True,True,True
arc,arc-validation-000095,arc-train-000417,0.5527505874633789,True,True,True,True,True,False,True
arc,arc-validation-000096,arc-train-000107,0.5637527704238892,False,False,True,True,True,False,True
arc,arc-validation-000097,arc-train-000876,0.7090994119644165,True,True,True,True,True,True,True
arc,arc-validation-000098,arc-train-000632,0.6243042349815369,True,True,True,False,True,True,True
arc,arc-validation-000099,arc-train-001089,0.7500373721122742,True,True,True,True,True,True,True
arc,arc-validation-000100,arc-train-000694,0.4767346680164337,True,True,False,False,True,False,True
arc,arc-validation-000101,arc-train-000990,0.7688530087471008,True,True,True,True,True,True,True
arc,arc-validation-000102,arc-train-000462,0.5311007499694824,True,True,True,True,True,True,True
arc,arc-validation-000103,arc-train-000641,0.7473658919334412,True,True,True,True,True,True,True
arc,arc-validation-000104,arc-train-001098,0.6613985300064087,True,True,True,False,True,True,True
arc,arc-validation-000105,arc-train-000985,0.735629677772522,True,True,True,True,True,True,True
arc,arc-validation-000106,arc-train-000170,0.7867718935012817,True,True,True,True,True,True,True
arc,arc-validation-000107,arc-train-000285,0.8457788228988647,False,,True,True,True,True,True
arc,arc-validation-000108,arc-train-001051,0.5419015288352966,True,True,True,True,True,True,True
arc,arc-validation-000109,arc-train-000287,0.5092905759811401,True,True,True,True,True,True,True
arc,arc-validation-000110,arc-train-000393,0.7177729606628418,False,False,True,True,True,True,True
arc,arc-validation-000111,arc-train-000451,0.7320011258125305,True,True,True,False,True,False,True
arc,arc-validation-000112,arc-train-000236,0.6732816100120544,True,True,True,True,True,True,True
arc,arc-validation-000113,arc-train-000718,0.5102985501289368,True,True,False,False,True,False,True
arc,arc-validation-000114,arc-train-000771,0.5755138397216797,True,True,True,False,True,True,True
arc,arc-validation-000115,arc-train-000775,0.572461724281311,False,False,True,True,True,False,True
arc,arc-validation-000116,arc-train-000586,0.694059431552887,True,True,True,True,True,True,True
arc,arc-validation-000117,arc-train-000572,0.5180160999298096,True,True,True,True,True,True,True
arc,arc-validation-000118,arc-train-000232,0.604729413986206,True,True,False,True,True,True,True
arc,arc-validation-000119,arc-train-000595,0.4247290790081024,False,False,True,True,True,True,True
arc,arc-validation-000120,arc-train-000722,0.5138711929321289,True,True,True,True,True,True,True
arc,arc-validation-000121,arc-train-000429,0.5423441529273987,True,True,True,True,True,False,True
arc,arc-validation-000122,arc-train-000241,0.5676699280738831,False,True,True,True,True,True,True
arc,arc-validation-000123,arc-train-000338,0.5330444574356079,True,True,True,True,True,True,True
arc,arc-validation-000124,arc-train-000466,0.520489513874054,True,True,False,True,True,True,True
arc,arc-validation-000125,arc-train-001065,0.7043887376785278,True,True,True,True,True,True,True
arc,arc-validation-000126,arc-train-000784,0.5164511799812317,True,True,True,False,True,True,True
arc,arc-validation-000127,arc-train-000080,0.6115299463272095,True,True,True,True,True,True,True
arc,arc-validation-000128,arc-train-001006,0.7319043874740601,True,True,True,True,True,True,True
arc,arc-validation-000129,arc-train-000377,0.591265082359314,True,True,True,True,True,True,True
arc,arc-validation-000130,arc-train-001083,0.6441659331321716,True,True,False,True,True,True,True
arc,arc-validation-000131,arc-train-000214,0.7845775485038757,True,True,False,,True,True,True
arc,arc-validation-000132,arc-train-000699,0.6065687537193298,True,True,True,True,True,True,True
arc,arc-validation-000133,arc-train-000184,0.5116745233535767,True,True,True,True,True,True,True
arc,arc-validation-000134,arc-train-000971,0.6669708490371704,True,True,True,True,True,True,True
arc,arc-validation-000135,arc-train-000168,0.5665432214736938,True,True,True,True,True,True,True
arc,arc-validation-000136,arc-train-001017,0.7275670766830444,True,True,True,True,True,True,True
arc,arc-validation-000137,arc-train-000658,0.512957751750946,True,True,True,False,True,True,True
arc,arc-validation-000138,arc-train-000562,0.8051914572715759,True,True,True,True,True,True,True
arc,arc-validation-000139,arc-train-000040,0.6087169051170349,True,True,False,False,True,False,True
arc,arc-validation-000140,arc-train-000995,0.6302229166030884,True,True,True,False,True,False,True
arc,arc-validation-000141,arc-train-000776,0.5939630270004272,True,True,True,True,True,True,True
arc,arc-validation-000142,arc-train-001023,0.5636122226715088,True,True,True,True,True,True,True
arc,arc-validation-000143,arc-train-000131,0.701628565788269,True,True,True,True,True,True,True
arc,arc-validation-000144,arc-train-000333,0.4515255391597748,True,True,True,True,True,True,True
arc,arc-validation-000145,arc-train-000624,0.5940783023834229,True,True,True,True,True,True,True
arc,arc-validation-000146,arc-train-000228,0.5931075215339661,True,True,True,True,True,True,True
arc,arc-validation-000147,arc-train-000776,0.5066365003585815,True,True,True,True,True,True,True
arc,arc-validation-000148,arc-train-000824,0.4557279944419861,True,True,False,False,True,True,True
arc,arc-validation-000149,arc-train-001011,0.5606785416603088,True,True,False,False,True,True,True
arc,arc-validation-000150,arc-train-000260,0.5505430102348328,False,True,True,True,True,True,True
arc,arc-validation-000151,arc-train-000494,0.47229644656181335,True,True,False,False,True,False,True
arc,arc-validation-000152,arc-train-000693,0.5943755507469177,True,True,True,True,True,True,True
arc,arc-validation-000153,arc-train-000305,0.44300365447998047,True,True,True,True,True,True,True
arc,arc-validation-000154,arc-train-000465,0.458173543214798,True,True,True,True,True,True,True
arc,arc-validation-000155,arc-train-000144,0.5189213752746582,True,True,True,True,True,True,True
arc,arc-validation-000156,arc-train-000190,0.5733447074890137,True,True,True,True,True,True,True
arc,arc-validation-000157,arc-train-000413,0.5848444700241089,True,True,True,True,True,True,True
arc,arc-validation-000158,arc-train-000988,0.4629667401313782,True,True,True,True,True,True,True
arc,arc-validation-000159,arc-train-000220,0.41631782054901123,True,True,True,True,True,True,True
arc,arc-validation-000160,arc-train-000497,0.8660834431648254,True,True,True,True,True,True,True
arc,arc-validation-000161,arc-train-000913,0.6212525963783264,True,True,True,,True,True,True
arc,arc-validation-000162,arc-train-001046,0.5840586423873901,True,True,True,True,True,True,True
arc,arc-validation-000163,arc-train-000782,0.5651078224182129,True,True,True,True,True,True,True
arc,arc-validation-000164,arc-train-000302,0.5379417538642883,True,True,False,False,True,False,True
arc,arc-validation-000165,arc-train-000241,0.8724659085273743,False,True,False,True,True,False,True
arc,arc-validation-000166,arc-train-000194,0.8384778499603271,False,True,False,True,True,True,True
arc,arc-validation-000167,arc-train-000553,0.5556787252426147,True,True,False,True,True,True,True
arc,arc-validation-000168,arc-train-000104,0.7296985983848572,True,True,False,False,True,False,True
arc,arc-validation-000169,arc-train-000698,0.6755895614624023,True,True,True,True,True,True,True
arc,arc-validation-000170,arc-train-000058,0.4691336452960968,True,True,True,True,True,True,True
arc,arc-validation-000171,arc-train-000000,0.45159655809402466,False,False,True,True,True,True,True
arc,arc-validation-000172,arc-train-000141,0.5676686763763428,False,False,True,True,True,True,True
arc,arc-validation-000173,arc-train-000937,0.5497578978538513,True,True,False,True,True,True,True
arc,arc-validation-000174,arc-train-000873,0.7231370210647583,True,True,True,True,True,True,True
arc,arc-validation-000175,arc-train-000910,0.602277934551239,True,True,True,True,True,True,True
arc,arc-validation-000176,arc-train-001024,0.8077190518379211,True,True,True,True,True,True,True
arc,arc-validation-000177,arc-train-000363,0.7232204675674438,True,True,True,True,True,True,True
arc,arc-validation-000178,arc-train-000634,0.6722444891929626,True,True,True,True,True,True,True
arc,arc-validation-000179,arc-train-000832,0.6223242878913879,True,True,True,True,True,True,True
arc,arc-validation-000180,arc-train-001008,0.6223461627960205,False,False,True,False,True,True,True
arc,arc-validation-000181,arc-train-000298,0.46325376629829407,True,True,True,False,True,True,True
arc,arc-validation-000182,arc-train-000970,0.7387034893035889,False,False,True,True,True,False,True
arc,arc-validation-000183,arc-train-001075,0.5414662957191467,True,True,False,False,True,False,True
arc,arc-validation-000184,arc-train-000680,0.5868288278579712,True,True,True,True,True,True,True
arc,arc-validation-000185,arc-train-000448,0.5867245197296143,True,True,True,True,True,True,True
arc,arc-validation-000186,arc-train-000898,0.5900471806526184,True,True,True,True,True,True,True
arc,arc-validation-000187,arc-train-000221,0.5901771187782288,True,True,True,True,True,True,True
arc,arc-validation-000188,arc-train-000091,0.611809253692627,True,True,True,True,True,True,True
arc,arc-validation-000189,arc-train-000101,0.9618754386901855,False,False,True,False,True,True,True
arc,arc-validation-000190,arc-train-000979,0.5994094014167786,True,True,True,True,True,True,True
arc,arc-validation-000191,arc-train-000127,0.6499168276786804,True,True,True,True,True,True,True
arc,arc-validation-000192,arc-train-000879,0.6049482226371765,True,True,True,True,True,True,True
arc,arc-validation-000193,arc-train-000790,0.45591485500335693,True,True,True,True,True,True,True
arc,arc-validation-000194,arc-train-000080,0.7245585918426514,True,True,True,True,True,True,True
arc,arc-validation-000195,arc-train-001066,0.6707606315612793,True,True,True,True,True,True,True
arc,arc-validation-000196,arc-train-000549,0.507950484752655,True,True,False,True,True,True,True
arc,arc-validation-000197,arc-train-000285,0.6690710783004761,False,,True,True,True,True,True
arc,arc-validation-000198,arc-train-000450,0.741360068321228,True,True,False,False,True,False,True
arc,arc-validation-000199,arc-train-000431,0.6147631406784058,True,True,True,True,True,True,True
arc,arc-validation-000200,arc-train-001051,0.5661612749099731,True,True,True,True,True,True,True
arc,arc-validation-000201,arc-train-000977,0.5596268773078918,True,True,False,True,True,True,True
arc,arc-validation-000202,arc-train-000013,0.8978002071380615,True,True,False,True,True,False,True
arc,arc-validation-000203,arc-train-000915,0.6874988675117493,True,True,True,True,True,True,True
arc,arc-validation-000204,arc-train-000992,0.8824651837348938,True,True,True,True,True,True,True
