model,dataset,depth,pool,similarity,effect,ci_low,ci_high,effective_n
mistral-7b,aqua,complex,correct,0.7967955464124679,-0.07496464627733276,-0.20517705533684924,0.047997103534277046,52.08025813595343
mistral-7b,aqua,complex,correct,0.8050755362808704,-0.07700256763893155,-0.21497655003569574,0.04878345033048912,50.18724827893673
mistral-7b,aqua,complex,correct,0.8133555261492729,-0.07863913287492945,-0.22177574366996353,0.05003565438569387,48.22789251566504
mistral-7b,aqua,complex,correct,0.8216355160176754,-0.07969372499311607,-0.22283393630033224,0.05291452906313489,46.22089240721678
mistral-7b,aqua,complex,correct,0.8299155058860779,-0.07996333889534768,-0.226458729200417,0.060350195956868254,44.17824257579005
mistral-7b,aqua,complex,correct,0.8381954957544804,-0.07923139370687848,-0.23171483148379204,0.0690754825457176,42.10103288144582
mistral-7b,aqua,complex,correct,0.8464754856228829,-0.07728184623490242,-0.23472928608750557,0.07936657606900654,39.977055949288356
mistral-7b,aqua,complex,correct,0.8547554754912852,-0.073918910283968,-0.23465205290153904,0.0928302667840794,37.78201912261468
mistral-7b,aqua,complex,correct,0.8630354653596877,-0.06899154397728638,-0.23718702362920807,0.10554971626889431,35.48614677342429
mistral-7b,aqua,complex,correct,0.8713154552280902,-0.062420214026988226,-0.23762852314289468,0.12340461578542604,33.06668995472066
mistral-7b,aqua,complex,correct,0.8795954450964927,-0.054221606737027306,-0.23665619538136212,0.1444980403171279,30.52368296847028
mistral-7b,aqua,complex,correct,0.8878754349648952,-0.04452560743575648,-0.23118394787681043,0.1610893626432136,27.892205371681126
mistral-7b,aqua,complex,correct,0.8961554248332977,-0.033578886328089905,-0.22265128747530805,0.17630921597546448,25.24303949364325
mistral-7b,aqua,complex,correct,0.9044354147017002,-0.021731446080188486,-0.2101328918574473,0.19560612109370404,22.668497063654783
mistral-7b,aqua,complex,correct,0.9127154045701027,-0.009406360510580946,-0.20077907784091611,0.2152906120285237,20.259281439787596
mistral-7b,aqua,complex,correct,0.9209953944385052,0.002942511658680102,-0.18832166567449635,0.23387945189369966,18.08377337396394
mistral-7b,aqua,complex,correct,0.9292753843069075,0.014876624237572406,-0.1725748210870775,0.24730115415834386,16.178147077645278
mistral-7b,aqua,complex,correct,0.93755537417531,0.026013611179736558,-0.1579382381175021,0.25874896001748077,14.548002798721265
mistral-7b,aqua,complex,correct,0.9458353640437125,0.03605593403391992,-0.14743442900836476,0.2708612805757456,13.176740694676765
mistral-7b,aqua,complex,correct,0.954115353912115,0.04480419439528609,-0.13227987273726807,0.27642058348265375,12.035283768134772
mistral-7b,aqua,complex,correct,0.9623953437805175,0.052156011228928184,-0.12055563633319175,0.2831799835622181,11.089936326780176
mistral-7b,aqua,simple,all,0.299996640086174,-0.036713288834118084,-0.11480571147610658,0.03582282427219718,153.65331715708768
mistral-7b,aqua,simple,all,0.3084739474728703,-0.037075804717905336,-0.11520073511619118,0.03580794417018058,157.49398363386751
mistral-7b,aqua,simple,all,0.31695125485956666,-0.03753594517650385,-0.11570060929251838,0.03392200777367552,162.4858329552131
mistral-7b,aqua,simple,all,0.32542856224626304,-0.03811522854345259,-0.11493205959117911,0.033020799932665906,168.9531024144186
mistral-7b,aqua,simple,all,0.3339058696329594,-0.038836938802664256,-0.11341536427237002,0.0319464756546921,177.28464646667695
mistral-7b,aqua,simple,all,0.3423831770196557,-0.03972440635586635,-0.11155470851297286,0.030813355150843564,187.9130989996598
mistral-7b,aqua,simple,all,0.35086048440635204,-0.04079818675741177,-0.11189645770557231,0.02960108821843964,201.24539373537183
mistral-7b,aqua,simple,all,0.35933779179304837,-0.04207207712384967,-0.11063523971802379,0.028133615339451728,217.49818055476945
mistral-7b,aqua,simple,all,0.3678150991797447,-0.04354829009858895,-0.1111887090058022,0.026402994145773052,236.382026296429
mistral-7b,aqua,simple,all,0.37629240656644103,-0.04521266776712217,-0.11272528881149857,0.02443337947228444,256.6334661059595
mistral-7b,aqua,simple,all,0.3847697139531374,-0.04703137699937374,-0.1139443054672415,0.021002743867142546,275.61410472143086
mistral-7b,aqua,simple,all,0.39324702133983375,-0.048950716062681913,-0.1162538462475396,0.018670211183115133,289.55969204433177
mistral-7b,aqua,simple,all,0.4017243287265301,-0.050901102465593644,-0.11765953735218701,0.017292262705260276,295.0269135202442
mistral-7b,aqua,simple,all,0.4102016361132264,-0.05280496601224226,-0.1188751509022563,0.015735561297969648,290.9144626193007
mistral-7b,aqua,simple,all,0.41867894349992274,-0.05458668866339594,-0.11913284663512617,0.014032479998865303,279.1893774125942
mistral-7b,aqua,simple,all,0.4271562508866191,-0.05618182083698869,-0.1202399158425511,0.013529370243307385,263.53902178450784
mistral-7b,aqua,simple,all,0.4356335582733154,-0.05754315261317374,-0.12199291567687011,0.013338344163940773,247.42074956431395
mistral-7b,aqua,simple,all,0.4441108656600118,-0.05864259730108969,-0.12517617799912137,0.012759510752047721,233.05927604374193
mistral-7b,aqua,simple,all,0.4525881730467081,-0.0594694052884407,-0.12797688066593166,0.01211234692142472,221.47435533444482
mistral-7b,aqua,simple,all,0.46106548043340445,-0.06002618893276651,-0.1278908062846117,0.0114023698890001,212.91132032747865
mistral-7b,aqua,simple,all,0.4695427878201008,-0.06032437547720776,-0.12861607646942474,0.011776478448680601,207.24043098916772
mistral-7b,aqua,simple,all,0.4780200952067971,-0.060380276801408644,-0.12911595105297244,0.012962070853261268,204.2071761036663
mistral-7b,aqua,simple,all,0.4864974025934935,-0.06021237488196738,-0.12874006536118057,0.014015455411345114,203.55880727674827
mistral-7b,aqua,simple,all,0.4949747099801898,-0.05983994368173349,-0.129844084344054,0.014045820584163107,205.0961074225215
mistral-7b,aqua,simple,all,0.5034520173668862,-0.059282846542835665,-0.12951153219002534,0.015326921416194478,208.68533231232593
mistral-7b,aqua,simple,all,0.5119293247535825,-0.058562226379436214,-0.12840258256394302,0.015451789847543713,214.24856125690468
mistral-7b,aqua,simple,all,0.5204066321402788,-0.057701769565384524,-0.1277092050915252,0.016504034605129017,221.73919298322718
mistral-7b,aqua,simple,all,0.5288839395269751,-0.05672921120695644,-0.12671550293030462,0.017686549511080507,231.10261994196432
mistral-7b,aqua,simple,all,0.5373612469136715,-0.055677727514421065,-0.12422476331920239,0.01722647523696544,242.21925619865385
mistral-7b,aqua,simple,all,0.5458385543003679,-0.05458683014162498,-0.12166608880025682,0.016719371086204585,254.82881576211946
mistral-7b,aqua,simple,all,0.5543158616870643,-0.053502365238300494,-0.12116413839344697,0.016973829178789982,268.4436380590892
mistral-7b,aqua,simple,all,0.5627931690737605,-0.05247527268276331,-0.12048273311084468,0.017131770576538148,282.2772953660362
mistral-7b,aqua,simple,all,0.5712704764604568,-0.051558924671302776,-0.11829242489520038,0.016800701385441423,295.23847690327153
mistral-7b,aqua,simple,all,0.5797477838471532,-0.050805153988917516,-0.11741794207625637,0.01649793590942697,306.0494499527678
mistral-7b,aqua,simple,all,0.5882250912338496,-0.05025945626195252,-0.116128309222013,0.015637346083247093,313.5106126187471
mistral-7b,aqua,simple,all,0.5967023986205459,-0.04995619159548475,-0.1151728994336513,0.014432257953398898,316.83801483537655
mistral-7b,aqua,simple,all,0.6051797060072422,-0.0499147674097532,-0.11529323453254653,0.013399809161627254,315.9108608373636
mistral-7b,aqua,simple,all,0.6136570133939385,-0.05013764609190379,-0.11603209131101518,0.013325098529434764,311.28461115649077
mistral-7b,aqua,simple,all,0.6221343207806349,-0.050610598102699404,-0.11535303853181009,0.01029732528817978,303.967556251734
mistral-7b,aqua,simple,all,0.6306116281673313,-0.051305059496048314,-0.11564891070585234,0.010004691451866528,295.09924537867397
mistral-7b,aqua,simple,all,0.6390889355540276,-0.05218196503884227,-0.11656581773968953,0.008736898188534736,285.6875601067705
mistral-7b,aqua,simple,all,0.6475662429407238,-0.05319618071178587,-0.1161798691583514,0.008163117924187595,276.47714599934534
mistral-7b,aqua,simple,all,0.6560435503274202,-0.05430069524065817,-0.11879195562841836,0.00805568678074968,267.93380754287296
mistral-7b,aqua,simple,all,0.6645208577141166,-0.05544997245054787,-0.1189726649428821,0.006529680479698368,260.2930220516482
mistral-7b,aqua,simple,all,0.672998165100813,-0.056602183081645316,-0.12071546300306704,0.004687989996988714,253.62696608435692
mistral-7b,aqua,simple,all,0.6814754724875093,-0.0577203121770489,-0.12099472733063334,0.0027408419130385843,247.90461954901534
mistral-7b,aqua,simple,all,0.6899527798742056,-0.05877231752035927,-0.12163450193135991,0.0018714560141260854,243.03608965053908
mistral-7b,aqua,simple,all,0.6984300872609019,-0.059730591017616914,-0.12312484763969735,-0.00048579732525384176,238.90124634874704
mistral-7b,aqua,simple,all,0.7069073946475983,-0.06057097503719788,-0.12379105920542091,-0.0026135294556023946,235.36606805924458
mistral-7b,aqua,simple,all,0.7153847020342947,-0.06127154438079552,-0.12476513448644926,-0.0038342782718992544,232.29052158002008
mistral-7b,aqua,simple,all,0.723862009420991,-0.06181131054265892,-0.126048619326424,-0.0024975072775164104,229.53117576662714
mistral-7b,aqua,simple,all,0.7323393168076873,-0.06216895629094484,-0.12614295308539014,-0.0028428111818234025,226.94096889378974
mistral-7b,aqua,simple,all,0.7408166241943837,-0.06232167390893229,-0.1265745766983289,-0.002058600967455899,224.36794504095968
mistral-7b,aqua,simple,all,0.74929393158108,-0.06224416189260831,-0.1257787126136672,-0.002177603327536427,221.65440343922697
mistral-7b,aqua,simple,all,0.7577712389677763,-0.06190783142303608,-0.12527453692151322,-0.0011501910103931892,218.63770505704946
mistral-7b,aqua,simple,all,0.7662485463544727,-0.06128028298566549,-0.12480659414489541,-0.0002869248228101003,215.1538314007809
mistral-7b,aqua,simple,all,0.774725853741169,-0.06032513182287977,-0.1248363499708282,-0.0003001279711555134,211.04453188539694
mistral-7b,aqua,simple,all,0.7832031611278654,-0.059002284208254686,-0.1237777564736217,0.0016749382699799717,206.16835760354283
mistral-7b,aqua,simple,all,0.7916804685145618,-0.05726878861134311,-0.1216032259071116,0.005012782675846276,200.41494515185323
mistral-7b,aqua,simple,all,0.800157775901258,-0.05508039727967604,-0.11971582302795118,0.00791197482116596,193.7206353403169
mistral-7b,aqua,simple,all,0.8086350832879544,-0.0523939610388381,-0.11676044362219302,0.012251021560776891,186.08221796837458
mistral-7b,aqua,simple,all,0.8171123906746507,-0.04917072584579143,-0.11364346395595154,0.015332727433752594,177.56489396416336
mistral-7b,aqua,simple,all,0.8255896980613471,-0.045380485944753135,-0.11065028470081803,0.018475147373032533,168.30109404524606
mistral-7b,aqua,simple,all,0.8340670054480434,-0.04100636478429125,-0.10533014735048403,0.02249228134442779,158.47884093515825
mistral-7b,aqua,simple,all,0.8425443128347397,-0.03604975058558547,-0.1002890188531072,0.027362593005417647,148.32135518747447
mistral-7b,aqua,simple,all,0.8510216202214361,-0.03053465236520166,-0.09336897914919748,0.0323509996001058,138.06233595226368
mistral-7b,aqua,simple,all,0.8594989276081324,-0.024510549361481712,-0.08820405245437603,0.037339622182923714,127.92249766408892
mistral-7b,aqua,simple,all,0.8679762349948288,-0.01805279486533956,-0.08030196148482022,0.04636338136252145,118.09198680610986
mistral-7b,aqua,simple,all,0.8764535423815251,-0.011259901209211297,-0.07320404283195985,0.05435428871923515,108.72083014875724
mistral-7b,aqua,simple,all,0.8849308497682215,-0.004247592516035685,-0.06802046793809217,0.06336769988602411,99.91686492781491
mistral-7b,aqua,simple,all,0.8934081571549177,0.0028597486986243928,-0.06214569972268343,0.07218741705163696,91.74884309470558
mistral-7b,aqua,simple,all,0.9018854645416141,0.009938930373217539,-0.05759218976192162,0.08351304546984208,84.25203656066012
mistral-7b,aqua,simple,all,0.9103627719283105,0.016877417108684904,-0.05739239569633794,0.09610642413255964,77.43436842762854
mistral-7b,aqua,simple,all,0.9188400793150068,0.02358084182943836,-0.059348713423674135,0.11030813964874808,71.2821357084413
mistral-7b,aqua,simple,all,0.9273173867017032,0.029977531338933956,-0.06062195256493685,0.1239643473942099,65.76516018105885
mistral-7b,aqua,simple,all,0.9357946940883994,0.03601977328432959,-0.06036437868728307,0.1367596390091238,60.84148947305971
mistral-7b,aqua,simple,all,0.9442720014750958,0.041682254681629,-0.0610646024186536,0.1507874636458389,56.461708283666965
mistral-7b,aqua,simple,all,0.9527493088617922,0.04695854588803322,-0.06449838001378665,0.1648921543186103,52.57276715339326
mistral-7b,aqua,simple,all,0.9612266162484885,0.05185662759203493,-0.06843140670997845,0.1813804086998897,49.12116564180305
mistral-7b,aqua,simple,all,0.9697039236351849,0.0563943255695828,-0.07290117682536995,0.19227362344633997,46.05536948606442
mistral-7b,aqua,simple,all,0.9781812310218811,0.0605952506050309,-0.07832675925407066,0.2062292176335774,43.32744380157883
mistral-7b,aqua,simple,errors,0.2999970614910126,-0.03736331720051982,-0.12124910215634303,0.05363889660443259,114.04398975084378
mistral-7b,aqua,simple,errors,0.30855291329324247,-0.0370607223317375,-0.120390564650553,0.0526843645962426,117.1325538306958
mistral-7b,aqua,simple,errors,0.3171087650954723,-0.03668230237099719,-0.11878120016667625,0.051264991371856,121.1602172139416
mistral-7b,aqua,simple,errors,0.3256646168977022,-0.036213644769846204,-0.11703799650246392,0.04963366621035818,126.39556968193432
mistral-7b,aqua,simple,errors,0.3342204686999321,-0.03564023320074076,-0.11490203046152764,0.047290279598248684,133.16105395183206
mistral-7b,aqua,simple,errors,0.34277632050216195,-0.03494909485265666,-0.11294361297156412,0.047092697793438575,141.81380747152474
mistral-7b,aqua,simple,errors,0.35133217230439184,-0.03413117614561786,-0.11064107031294736,0.04556933761307979,152.68252806886517
mistral-7b,aqua,simple,errors,0.35988802410662174,-0.033184315480880515,-0.10866785145451173,0.04489326678459789,165.91891496475753
mistral-7b,aqua,simple,errors,0.3684438759088516,-0.03211634753056296,-0.10614204037414081,0.044678065028668675,181.2173195413831
mistral-7b,aqua,simple,errors,0.3769997277110815,-0.030947486122463126,-0.1027222043728914,0.04361511727638969,197.41788569085355
mistral-7b,aqua,simple,errors,0.3855555795133113,-0.02971089763770916,-0.10192881751702243,0.04416108556567699,212.22257119802015
mistral-7b,aqua,simple,errors,0.3941114313155412,-0.028450570931162475,-0.10006703238827917,0.043841116190891524,222.55052054458403
mistral-7b,aqua,simple,errors,0.4026672831177711,-0.027216358972972587,-0.09936592373958698,0.04405464340923632,225.8829616497178
mistral-7b,aqua,simple,errors,0.41122313492000095,-0.02605718811135698,-0.09789824811896936,0.044405757641053575,221.81757694111437
mistral-7b,aqua,simple,errors,0.41977898672223085,-0.02501430982977329,-0.09581678136462138,0.04565358274546785,212.29128411242417
mistral-7b,aqua,simple,errors,0.42833483852446075,-0.024116531975521244,-0.0964682217890616,0.04573318008068258,200.25890685243883
mistral-7b,aqua,simple,errors,0.4368906903266906,-0.023378542039592217,-0.096621745314369,0.04759003490687436,188.23794328205375
mistral-7b,aqua,simple,errors,0.4454465421289205,-0.022802238931038266,-0.09640575895351683,0.04697680406476007,177.73021531845222
mistral-7b,aqua,simple,errors,0.4540023939311504,-0.022380090215085625,-0.09712202102883617,0.048870557809943295,169.36244300472842
mistral-7b,aqua,simple,errors,0.4625582457333802,-0.022099263975814007,-0.09784895629228552,0.049424716015654215,163.23851873190694
mistral-7b,aqua,simple,errors,0.4711140975356101,-0.02194554059299152,-0.0967534601855605,0.049581102736271594,159.22641030917217
mistral-7b,aqua,simple,errors,0.47966994933784,-0.02190647125217677,-0.09710280100245319,0.04986186372314389,157.12737111751485
mistral-7b,aqua,simple,errors,0.48822580114006986,-0.02197365042155166,-0.09744001451225942,0.05091062590227577,156.75802534996328
